295,34	4,35	7,34	9,32	17,21	47,49
351,94	1,31	1,67	2,01	3,52	11,66
609,33	0,57	0,62	0,66	0,77	1,21
768,38	2,46	2,53	2,89	3,09	4,29
934,09	4,58	4,77	4,74	4,86	7,34
1120,3	1,14	1,2	1,2	1,26	1,56
1238,14	2,16	2,06	2,21	2,37	2,92
1377,66	2,44	2,53	2,64	2,96	3,15
1460,91	20,51	19,69	15,41	17,58	14,38
1509,25	6,11	6,19	6,11	6,15	7,79
1764,55	0,96	1,01	0,99	1,03	1,18
2118,5	4,67	4,59	4,35	4,66	5,27
2204,02	1,8	1,82	1,78	1,7	2,09
2447,51	3,84	4,36	4,79	3,85	5,15
